Delivery_person_Age,Delivery_person_Ratings,distance
32,4.9,13.184912286083552
25,4.6,12.484707101943531
20,2.5,17.0748796170777
37,4.0,9.178296996538943
30,4.5,12.074114327172738
37,4.5,16.63674459183079
29,4.6,20.178893713604943
37,4.7,6.037474189823589
34,5.0,6.050103074349287
28,4.6,9.314976789361037
37,4.8,19.916274899796797
36,4.7,4.589965403039523
26,4.8,3.020360060848501
29,4.8,1.5094817638290985
34,5.0,12.41964980772783
33,4.6,13.989147573067978
31,4.8,3.029559739501292
24,4.7,13.989473698865314
38,4.6,6.037118440222238
33,4.7,3.0405415100024062
30,4.6,7.683608397233464
22,4.9,10.905993510336524
33,4.8,7.448311138215742
23,4.8,9.22058182648005
29,4.2,7.660957436559093
23,4.5,7.772809995408218
20,4.7,1.4897806686907549
39,3.5,19.76074372631284
27,4.9,13.97203602578282
28,5.0,12.255817809722014
21,4.8,20.181172140809643
20,5.0,6.146683594472918
24,4.9,7.4606017103544
32,4.8,1.4651613615191277
30,4.9,10.757499697083032
37,4.3,9.31302156464039
32,5.0,10.48588749704316
29,4.6,6.0376146870844325
38,4.8,16.152889083533523
31,4.6,3.105114162498081
25,4.6,1.5321890925572603
31,4.9,10.867286735129932
39,4.6,12.294187491091142
39,4.9,9.157673042593975
28,4.1,3.1089837875131368
35,4.8,20.44292976252901
26,4.6,4.579042936878116
28,5.0,16.609413307736382
20,4.7,7.567411306545303
29,4.4,7.325358653271573
29,4.8,16.903814838158304
30,4.8,13.7666169082024
38,4.0,3.1051298892162484
31,4.7,7.6610179466416595
21,4.7,1.4981112859111918
39,4.9,3.1089700084220624
29,4.6,13.681492022668555
20,5.0,1.509357191576567
39,4.9,19.361976407426457
21,4.6,19.975808791438837
26,4.6,9.121794088989688
29,4.6,7.546267706957808
15,1.0,7.562317945109373
38,4.9,5.958756242189132
28,4.7,4.469620875558469
34,4.3,9.192770952683
34,4.5,11.719471817434012
33,4.9,4.717601092054723
27,4.2,1.5523457381458443
28,4.8,1.5298767913552258
32,4.8,10.564596934159043
39,3.8,12.073397681482868
23,4.7,6.218076509101378
35,3.8,11.916595060070058
30,4.6,14.02323208308413
29,4.6,12.291841945089626
29,4.8,7.862668167410368
27,4.6,4.588898780684235
39,5.0,9.12210840865768
32,4.5,6.080891507841841
32,4.6,20.25374838683832
27,4.6,4.663187802147038
25,4.7,12.46439009964234
22,4.2,20.182728114833115
24,4.9,1.5725337292863206
20,4.8,20.252967850083508
35,4.9,9.176247492588644
29,4.6,8.810644611773109
37,4.4,16.112773223613402
36,4.8,6.209485128886022
23,4.0,13.5831438666947
35,4.9,1.5305886485689215
30,4.0,4.464795901126843
22,4.5,19.894269594418027
33,4.6,7.772429015118305
36,4.7,9.21912356761151
29,4.6,16.818368923733058
36,4.3,17.29786575291325
22,4.8,16.819978764211022
30,4.0,6.147106622705237
31,4.7,3.0251186390180176
29,4.6,5205.98012138304
36,4.6,7.862668167410368
30,4.7,1.514786139865219
38,4.4,4.469154959263375
25,4.6,12.419724873245672
28,4.6,19.87568060491079
27,5.0,10.587588203123202
22,4.4,16.721467133858347
35,4.0,16.72254315530654
34,4.6,4.6571597822820685
24,4.9,19.359307695551315
28,4.9,17.29786575291325
23,4.5,7.601027931405062
31,4.0,9.121136119359262
38,4.8,7.448627554424468
24,4.7,6.081190891367921
20,4.7,3.1161423837879867
29,4.8,10.724189700859627
25,4.9,6.210605364096202
36,4.1,17.29786575291325
33,4.7,4.681897889429992
32,4.6,13.681485556891031
24,4.7,4.596477246825863
26,4.7,1.4897777216510129
38,4.1,1.552553316850164
31,4.7,10.88124973155242
20,4.9,7.562272055566006
30,4.9,4.610254758948654
27,4.6,20.17641424368773
38,4.2,6.210169290102345
31,4.4,10.72326417216742
35,4.9,20.18090860124947
24,4.7,19.618630653002565
39,4.9,13.98953215730711
20,4.7,6.210605364096202
29,4.6,9.326113870790188
32,4.7,10.43324260995406
37,4.8,19.97591692313584
27,4.9,19.884318574979226
21,4.9,12.463962426994184
27,3.5,8.937783115634607
28,4.7,7.790172211356753
39,4.7,9.178138375055346
26,2.7,10.44522307769975
29,4.6,10.88124973155242
32,4.0,4.610339345524889
39,4.5,8.938097379310701
29,4.6,7.762500242365809
31,4.6,9.435201537430713
33,4.7,1.489842306740158
34,4.6,12.257687886803152
29,5.0,9.075344501962311
29,4.9,6.1282497979816
21,4.8,11.00773476374462
30,4.9,4.471739409979411
24,5.0,9.363950447567518
30,4.6,6.147076220357757
37,5.0,5169.370529680621
34,4.7,7.772523200443599
30,4.6,3.064510471474577
29,4.9,9.088005113714642
29,4.6,13.788957415778432
35,4.7,4.717601092054723
28,2.6,16.851045489710398
26,4.8,10.725127399399016
34,4.9,12.253528674537389
35,4.3,10.642018863256776
20,4.9,7.646414103069008
28,4.6,17.097524927197277
29,4.6,1.5544772821915442
36,4.8,9.157330481426587
34,5.0,7.862668167410368
29,4.8,17.07649014379418
26,4.9,3.0645081868526045
30,4.1,4.5279152781492735
34,4.5,20.44292976252901
34,4.5,19.36427479298626
33,4.6,14.021819246588471
33,4.7,10.568365698817711
31,4.3,4.464087375691772
24,4.7,10.757554773158116
32,4.3,16.60097570059501
26,4.7,9.220881802737226
30,4.7,20.17903332454921
20,4.6,16.47598057072413
36,5.0,13.76209710329822
38,4.9,6.128846407057289
33,4.6,12.418462399626804
25,4.5,13.971759900424404
23,4.7,12.58026782240096
35,4.9,4.59076905574894
29,4.6,16.85224197264531
23,4.7,1.558114851290099
29,4.7,6.129149863507101
31,4.8,10.587929946826758
32,4.7,13.968990746014814
31,4.9,16.824772113251285
38,4.8,13.610807781528916
28,4.1,2.9844980913133248
38,4.9,1.5725337292863206
30,4.6,17.29786575291325
36,4.8,16.981604507589847
38,4.7,6.210864156063145
27,4.4,1.544016399332237
29,5.0,16.660108123692734
38,4.9,7.761726486394692
35,4.1,13.788957415778432
22,4.5,4.596251207088208
29,4.6,3.0734628038685763
26,4.9,4.537905323142224
34,5.0,6.118711846690412
32,4.9,11.916705005077912
31,3.7,16.900616226154483
32,4.6,4.494156473630103
24,4.7,1.4981517843350691
20,4.7,13.680927409308628
20,4.9,13.82901912445418
27,4.6,13.766192440642286
34,4.5,7.646104748321333
21,4.5,7.682703792667152
35,4.9,19.97292994794268
31,4.3,16.659903789496603
23,2.5,16.721288103917647
28,5.0,13.763896210757894
29,4.6,5.952960450572389
31,4.1,19.625087985437048
35,4.5,6.232177403678717
32,4.3,16.821912713961073
26,4.4,1.5147937213890763
37,4.7,3.1047859175292585
37,4.6,1.5527001583669442
29,4.7,6.058848944529893
35,4.1,3.116127220770883
23,4.5,7.573225613488835
38,4.9,4.656983638230631
26,4.6,7.5673711728596915
22,4.6,6.146967151934406
29,4.7,13.83077993292672
21,4.9,19.91735935286655
26,4.9,10.88124973155242
34,4.8,7.683740930982834
36,4.4,6.217834398579603
29,4.9,11.00773476374462
37,5.0,4.46935205273826
21,4.8,14.15280068944862
20,4.7,1.4898458841185984
22,4.9,1.512597611206686
28,4.9,7.448412467877719
29,4.4,20.178298581848455
39,4.6,10.707286388619467
34,4.3,12.58026782240096
36,4.8,10.64160477943198
25,4.5,17.29786575291325
37,4.4,20.44292976252901
32,4.0,6.147106622705237
31,4.6,12.58026782240096
32,4.8,10.642283429606556
22,4.8,19.62703934775151
21,4.7,3.10513147754577
23,4.6,14.044994047947483
24,4.9,7.601362669751016
33,5.0,20.5063430012194
39,5.0,1.4922292227424243
29,4.6,7.562108717550336
28,5.0,6.049993267691926
25,4.9,12.23373531013507
38,4.6,1.5126000890229545
26,4.7,14.15280068944862
23,4.5,19.688340311678903
37,4.9,19.343613163277183
26,4.1,7.760775621293748
29,4.6,13.481325793104494
20,4.9,9.326577421221462
35,4.9,1.5725337292863206
27,4.8,1.509446658639814
22,4.8,16.65997912906346
22,5.0,20.969489380087087
29,4.1,13.970572124439329
39,4.7,6.080888252609413
32,4.3,19.97528686238872
31,4.9,7.7618394221539715
38,5.0,7.683332672259288
26,4.7,5.968596969709576
24,4.7,9.348325936764756
22,4.7,3.0249963435107636
23,4.6,6.08094902595068
27,4.6,12.071652559029038
30,4.9,3.121423704552515
26,5.0,9.121375406203558
20,4.8,3.0736336615829787
38,5.0,20.181034547351857
37,4.6,4.674324006382012
38,4.9,4.609743188391221
29,4.6,20.18118687522162
29,4.9,13.406088270680218
38,4.0,19.394555235257258
24,4.1,4.657672650623743
36,4.6,4.610120317987426
29,4.6,4.544208221888033
23,4.3,9.12151922589448
26,4.7,9.348356419300965
26,4.9,7.76316102849308
29,4.6,17662.088017061444
39,4.9,1.536906134034613
38,4.3,19.89051422303527
26,4.9,10.80698327657668
34,4.4,16.90299374424528
30,4.7,20.205786629218224
29,4.6,16459.81587837001
31,4.8,7.5677234223369325
30,4.6,11.91764994758691
24,4.9,12.463937409088205
31,4.9,1.536906134034613
37,4.8,9.081488351334354
29,4.6,4.53009567879979
26,4.8,7.862668167410368
26,4.3,19.362825446415616
39,4.8,16.660108123692734
23,2.5,13.97320677313832
28,4.5,16.851371030914677
35,4.9,20.179849220539054
21,4.5,1.52041860106364
22,4.9,12.29262273944321
38,4.7,7.661250453808475
39,4.6,1.5128534404979816
23,4.8,13.77076958377082
21,4.9,1.5320227740635557
20,4.9,6.119039466470349
35,4.7,6.232373004508207
23,4.9,12.161512247541806
29,4.6,4.657952854119634
27,4.7,3.1210525597446046
36,4.4,10.564409665969912
27,4.8,20.178100872930703
31,4.8,6.037990253487364
31,4.8,9.435201537430713
30,3.6,12.463883024166927
20,4.7,9.18114689905078
27,4.5,10.806365520889544
20,5.0,13.989916877276224
37,4.3,13.902692073631458
21,4.9,16.384334344091382
32,5.0,4.610120317987426
25,4.9,1.5524290130727518
36,4.9,3.0252797724229556
27,4.6,6.147076220357757
31,4.8,1.5125654463649516
30,4.2,5.992049991557103
20,3.6,7.790439155314433
38,4.8,7.660348489151042
37,4.1,19.661019603214037
29,4.6,7.790158927085036
30,4.8,4.537843333696582
31,4.9,3.104827485600211
28,4.8,8.79099099258771
24,5.0,8.929198704119871
32,3.5,10.704161271431294
30,4.7,4.528289130579362
32,4.8,12.58026782240096
20,4.9,7.761779919073881
32,5.0,3.073772153063514
26,4.1,1.552572298857814
25,4.6,3.145067434621583
34,4.6,12.464369459117105
38,4.0,4.632263051145279
26,4.7,4.537860442229112
21,4.7,1.5725337292863206
36,4.1,3.104463374954503
38,4.1,11.719821223237933
38,4.7,9.177805335296428
26,4.9,4.674280112157594
33,4.6,4.589345115377453
20,4.8,2.976598093374338
29,4.9,10.278860723637091
29,4.6,16.60127679034639
31,4.9,12.257021346005944
26,4.5,11.98362694208327
29,4.8,6.080891507841841
29,5.0,19.658752171965087
20,4.6,3.0599333272413856
27,4.9,13.583332471810742
35,4.5,20.851598740135532
20,4.9,9.32660296123291
20,4.9,12.58026782240096
22,4.8,3.0736169345595563
35,4.4,4.537843333696582
22,4.7,17.076258901182708
38,4.4,12.293290453034048
26,4.6,9.08772032809206
33,4.8,9.348052751111045
26,4.5,3.018911481757933
37,4.4,3.058281575249606
20,4.9,10.880731284671883
25,4.6,16.411341039815348
28,4.9,13.763896210757894
38,4.5,13.973142050149471
33,4.7,12.293508819559433
25,4.6,16.902495928547932
30,4.9,2.930343559862168
26,4.9,9.313705947301068
26,4.0,20.1789169247499
21,4.8,4.59653454224411
28,4.6,12.162424445776676
21,4.7,4.544228016639861
37,4.7,9.07538735961594
28,4.7,4.395281348843725
30,4.4,10.417023783380408
36,4.8,9.182882169249904
29,4.6,3.0251492856773803
37,4.6,12.420345124241244
34,4.8,9.348298807292222
20,4.6,1.5525398251391471
26,4.9,4.6576255671474405
34,4.7,3.1051449132267224
29,4.3,8.987809183517864
31,4.3,13.97195088297782
38,4.7,13.582511011043518
22,4.8,1.5263969120396546
37,4.3,4.588387206077976
35,4.6,2.9303146633917123
33,4.3,7.762556904358387
35,4.9,7.448363764234143
31,4.9,14.15280068944862
26,4.6,12.58026782240096
29,4.1,17.073537690613623
22,4.8,1.5369113551344378
26,4.3,3.0249845915967644
27,4.8,9.08772032809206
37,4.6,19.36269866793402
35,4.6,10.880935438433784
33,4.6,7.564859910416586
37,4.6,13.83077993292672
35,4.7,16.36850666448607
33,4.9,7.573225613488835
20,4.7,4.663545220953049
31,4.9,19.086316709451943
36,4.7,10.427367606158208
38,4.8,4.6571597822820685
29,4.6,1.5524148945451
25,4.5,10.64228895373847
35,4.7,16.721288103917647
29,4.6,4722.647102161789
38,4.1,1.5606712347477756
27,4.7,5.992261608063029
26,4.9,6.232139486668676
21,4.8,9.313528459379995
32,4.7,1.558086516247252
31,4.7,6.232303380307374
37,3.5,19.88265014741632
24,4.6,3.073422258763914
32,4.7,14.15280068944862
37,4.6,3.1089700084220624
38,4.1,5.992216126443336
29,4.6,10.867421265092156
20,4.2,10.704672233867438
32,4.5,13.830053479838757
33,4.3,16.635798060903895
36,4.9,20.85155740266031
29,4.6,13.766855008587
36,4.7,3.02956172135288
30,4.7,20.253686339517657
22,4.0,19.916194656539723
26,5.0,7.760928146684985
28,4.8,9.193093962702369
38,4.4,10.86508418998648
29,4.8,20.44292976252901
29,4.6,16.38489468676678
29,4.6,9.087965501261843
39,5.0,6.049993267691926
34,4.3,19.618630653002565
36,4.9,9.074342229264849
29,4.7,1.490638044241681
38,4.9,16.90260949288213
23,4.6,13.972053024558202
21,4.6,17.07870639063114
23,4.8,16.38446703586354
29,4.9,13.773737657079211
22,4.8,16.384334344091382
20,4.5,1.5147937213890763
38,4.9,1.558157003350965
23,4.9,19.7617064674139
38,4.2,10.642019064199648
38,3.7,20.18105913719799
28,4.7,6.1474046526362285
22,4.7,20.969489380087087
36,4.9,4.717601092054723
34,4.4,12.257012194098404
29,4.6,3.145067434621583
26,4.6,10.865464603780303
39,4.9,11.719667572431574
36,3.5,17.138295790540273
26,4.2,6.08094902595068
25,5.0,4.537922749288608
24,4.8,13.631293132187954
26,4.7,6.290134677634678
34,4.5,4.6634322016198295
22,4.4,1.4923568262401707
24,4.5,4.591636071833539
38,4.6,7.562950099274068
39,4.2,7.683892680377846
34,5.0,12.58026782240096
31,4.8,9.178138375055346
29,4.6,12.36223503111372
21,4.9,7.76148623771488
39,4.6,11.937537377310043
34,4.0,13.581198240268998
37,4.1,13.990151177257284
31,4.7,9.314907489513608
35,3.7,12.58026782240096
24,4.0,19.883360631546168
33,5.0,6.129149863507101
20,4.6,12.257490517738724
34,4.8,1.532359644488455
24,4.7,20.44292976252901
38,4.3,16.824331819052563
33,4.1,10.426910834184442
35,4.5,4.406256770469206
21,4.6,7.76260023979046
29,4.6,3.1055339788857887
31,4.7,6.049919555217213
28,4.7,20.205786629218224
37,4.7,14.02247678645175
29,4.0,1.5367312329657885
28,4.0,20.253048125430865
35,4.6,1.509575604266107
38,4.4,9.074647672837386
34,5.0,19.47125757951702
26,4.6,7.57343592001987
31,4.5,13.96987814180627
22,4.9,6.1474046526362285
32,4.9,11.00773476374462
24,4.9,13.789707457541455
22,4.8,12.58026782240096
26,5.0,4.657671710225091
23,4.0,10.58713106938141
29,4.7,13.429047569621147
26,5.0,5.958965689666703
30,4.6,7.762510040102086
22,4.7,9.314976789361037
36,5.0,19.688394563497447
29,4.6,9.314862687658415
36,4.7,6.128757701630158
22,4.7,16.635518179510296
23,3.3,10.642018863256776
20,5.0,10.58659526806034
31,4.8,4.537394871786458
38,4.8,13.765756924310372
31,5.0,4.657159718108008
22,4.9,1.552692945660692
24,5.0,1.4898285870173964
29,4.7,7.573225613488835
36,4.6,7.862668167410368
35,4.9,19.688413407771485
21,4.8,7.790944138439638
23,4.9,20.88826061875364
26,5.0,12.161009703058802
34,4.7,16.600966466271768
31,4.8,1.5204704557277704
35,4.8,7.862668167410368
30,5.0,13.406029476290405
31,4.8,2.9794951426842973
22,4.9,4.717601092054723
20,4.9,3.1053699758611257
27,4.6,20.207240425375993
34,4.7,6.217824017921914
21,4.2,3.061134013686154
29,4.9,12.463962426994184
35,4.2,10.254936646815445
20,4.3,20.85251350342755
32,4.8,4.682081538285404
27,5.0,6.051108888205529
31,4.2,17.076787116458906
32,3.8,10.880887117732197
26,4.1,10.278596687704232
34,5.0,16.635770753608117
29,4.6,10.867300462045636
27,4.8,1.5725337292863206
25,3.4,13.830009311431366
22,4.1,19.917038235830525
34,5.0,10.642019064199648
23,4.6,13.98985232208903
27,5.0,9.1921191213112
28,5.0,3.073772153063514
29,5.0,1.5125562753620363
28,4.8,19.97528686238872
29,4.6,1.514804895193716
34,4.8,4.6106137050519
26,4.8,10.72503463788064
37,4.9,1.4652042361074888
31,4.9,17.07661742698182
24,4.8,20.253058591951973
25,4.5,4.589099458436046
30,4.6,7.562317945109373
27,4.9,16.852834881459735
33,4.8,1.5725337292863206
37,5.0,13.96884202196083
29,4.6,3.073397297635909
29,4.5,20.853334608185772
21,4.8,14.15280068944862
29,4.6,7.68415541716563
29,4.6,7.76148623771488
39,4.7,4.6634322016198295
36,4.3,12.236561539555195
24,4.8,19.760063712199027
26,4.5,3.105332273396694
35,4.7,6.054030177983235
36,4.8,5165.345394231359
26,4.4,12.20990771271856
33,4.8,7.762547474464038
35,4.8,12.099390766640973
34,4.9,9.435201537430713
27,4.9,4.5384079078620765
35,4.8,9.36393530915315
30,4.7,12.162424445776676
21,5.0,12.161131350319083
20,4.3,13.21689320542775
36,4.6,3.0253327061731827
27,4.8,3.1161470193377827
20,4.7,7.790401204068435
33,5.0,1.4652025098286778
38,4.9,3.116121839413346
39,4.2,2.984400688567185
38,5.0,13.788852089944204
26,4.3,13.406029476290405
37,4.5,7.601385733165002
23,4.8,5.992231876438848
37,4.0,4.596317855298041
30,4.9,4.657528074267125
24,4.6,9.362994333550144
27,4.1,4.6633448430939985
29,4.7,10.881197531247286
24,4.8,16.38446703586354
29,4.6,16634.77385815879
35,3.6,12.074063090453254
28,4.6,19.673782443832884
23,4.5,13.988777563349055
39,5.0,6.210030477134693
36,4.1,6.217525604923989
32,4.8,7.343184872968669
29,4.6,1.5580833985943423
39,4.5,17.098196997717192
35,4.9,1.5544659606027853
36,4.9,3.061134013686154
35,4.9,4.464087375691772
37,4.0,16.90299374424528
26,4.7,7.573523734183611
26,4.8,6.290134677634678
38,5.0,9.348448896832888
24,4.8,16.852086415672474
38,4.7,7.562414628937416
25,4.8,4.674181485440804
30,4.8,3.1046911695396355
26,4.8,2.9797958851313022
20,4.8,13.58326769906584
20,4.8,4.590648124312618
21,4.6,6.208803959900656
24,4.7,10.711191521545658
21,4.8,16.72060564152912
33,4.3,19.614735355629445
37,4.7,16.659917302375856
23,4.9,11.983624793092554
33,4.7,17.097972861361782
28,4.7,9.3268725291157
21,5.0,3.0406653633174847
30,4.9,9.348128423503685
28,4.8,6.290134677634678
20,4.9,7.762510040102086
38,4.9,13.680987399156823
30,4.6,13.620342411997008
32,4.1,10.867300462045636
30,4.7,4.65759746927107
33,4.7,7.762596264580219
20,4.8,2222.6080361830736
29,4.7,6.0500849919957504
34,4.7,6.081139317039227
36,4.1,8.953274723590084
22,4.2,3.0198160202814144
32,4.8,6871.623434871857
28,4.7,6.218076509101378
38,4.6,9.05609596246182
34,4.8,19.087110814122113
33,5.0,7.549949499004438
21,4.7,9.34840352266177
25,4.8,9.087965501261843
34,4.6,7.546680469081777
27,4.8,16.90329321306572
20,4.0,19.395445581358786
38,4.7,4.537543599594834
31,4.8,9.191497300460384
34,4.8,9.12149906766255
21,4.8,8.95300616496623
22,5.0,19.83950910656214
26,4.2,20.1827286692576
27,4.8,4.539068203248832
35,4.9,19.618968653878404
24,4.9,20.20634606758321
32,4.6,7.546876906900319
25,4.9,11.00773476374462
33,4.2,4.717601092054723
38,5.0,17.164824725881516
23,4.5,12.48363884694831
21,4.8,6.050103074349287
25,4.9,13.615833459010936
39,4.1,12.418462399626804
35,4.9,1.5523313527254592
28,4.7,9.316114128266072
38,4.2,20.25305420828057
35,4.5,9.193021332844006
36,4.7,13.788454358366558
30,4.4,3.145067434621583
28,5.0,20.44292976252901
24,4.9,7.546781220484632
27,4.5,7.44897015193315
33,4.7,8.937527873529593
33,4.5,7.448363764234143
35,4.3,13.83077993292672
28,4.8,1.498149229702579
33,4.8,4.657649165910052
29,4.8,6.290134677634678
20,4.9,9.314884732862104
32,3.7,20.18116177485189
31,4.7,9.32672525872147
36,4.9,1.509446658639814
34,4.6,6.040512901945316
33,4.8,10.724651568075062
25,4.9,4.717601092054723
29,4.6,4.395410042540987
28,4.9,6.049993267691926
23,4.8,6.290134677634678
23,4.5,1.5204319479995732
38,4.1,3.02507998731458
34,4.7,16.635518179510296
24,4.6,13.611337814320953
30,4.5,7.601876617115907
29,4.6,2750.0934758600984
21,4.7,12.099170988010789
24,4.8,13.584306064166835
21,4.9,1.5368420882542566
35,4.1,16.63495545420935
21,4.7,7.601362669751016
31,4.7,7.772430463817006
29,4.6,19.76188040923125
39,4.9,19.08879397718324
21,4.5,12.098714903153878
25,4.7,9.22083460710919
22,4.9,17.164609401577046
20,4.6,9.055860194305817
22,5.0,12.29367767357356
21,4.7,4.560783589287882
39,4.6,1.5544659606027853
36,4.4,4.6106137050519
23,4.6,9.190403105302815
22,4.6,1.554551173299148
28,4.7,3.0736879816308624
34,4.1,7.762510040102086
23,4.5,3.116127220770883
39,4.7,16.384502397510587
35,5.0,4.5282824003252955
26,4.9,10.868263117988304
29,4.6,19.47203327785382
39,4.1,3.040649953439087
22,5.0,10.417061581464
32,4.7,8.953131511688728
31,4.8,17.098385362043125
35,5.0,9.34840352266177
27,4.9,13.63133066217054
34,4.0,6.21786068914486
39,4.0,12.256834609677291
37,3.5,13.989147573067978
39,5.0,10.880951367270638
24,4.5,9.314907489513608
22,4.5,13.680987399156823
38,4.5,10.587929946826758
29,4.6,13.971948960174704
29,4.6,4.596576884052145
32,4.8,12.074377562048715
33,4.9,11.916994721599456
27,4.9,19.976712110349872
23,4.9,10.64228895373847
28,4.8,9.121874253617262
29,5.0,3.025061641856149
30,4.3,6.14709275562667
37,4.7,12.116848260956994
34,4.6,6.290134677634678
29,4.6,13.893864730523024
27,4.2,3.1054853062814796
33,4.8,1.512597611206686
27,5.0,12.293611218402292
24,4.8,4.663438748149253
21,4.7,1.520294682334118
35,4.8,4.681897889429992
36,4.9,20.286769465746985
20,4.9,13.972053024558202
23,4.6,4.663493139918864
21,4.2,2.9795028505763823
21,4.7,6.128874096846778
29,4.6,12.078017632302174
34,4.8,13.789630729980107
21,4.9,4.610285665960272
37,4.6,7.631487330979442
38,4.5,16.36609806072391
25,4.8,16.636516954597145
23,4.8,19.91468696554527
26,4.5,4.4690273945058
39,5.0,4.717601092054723
20,4.9,3.0593634547238
29,4.7,7.720449641812487
36,4.8,1.5125746930786603
29,4.6,13.830084721845129
33,4.9,7.772253320446222
27,4.6,10.86813091566954
30,4.5,4.717601092054723
38,4.9,19.471476176409524
22,4.8,17.076407856166043
27,4.2,16.365721535926816
37,4.7,13.98958472463614
33,4.7,6.209735433841793
25,4.8,7.448086298120305
38,4.6,19.916194656539723
27,4.7,7.683191405131541
38,4.6,13.989146264476776
27,4.9,10.602582382473138
35,4.5,1.5297232853102505
38,4.3,3.1162479956297124
38,5.0,1.5725337292863206
24,4.6,8.929086888936338
32,4.0,7.763485791200364
23,4.9,6.290134677634678
29,4.5,12.257012194098404
28,4.1,3.0295222215908577
34,4.9,9.34820626736082
36,4.2,3.0600204990366
26,4.6,9.075352487619298
38,4.5,9.193093962702369
22,4.8,17.076258901182708
36,4.7,16.60006026589117
24,4.7,12.58026782240096
27,4.9,6.081596950436747
36,4.6,19.620419296539417
32,4.4,12.294124530423831
38,4.7,12.073402311815489
28,4.6,9.31574536154532
23,4.6,4.674341511233819
29,5.0,3.0646768621689917
35,4.7,10.867285240714288
32,4.8,7.649724402449725
29,4.6,4704.62055499541
31,5.0,13.765756924310372
33,4.8,8.938685874464054
24,4.9,6.290134677634678
29,4.6,10.880887117732197
38,4.7,9.3484931901067
39,4.8,3.1047859175292585
28,4.7,13.97195088297782
20,3.6,1.5545437335219463
29,4.6,3.145067434621583
20,4.7,14.02247678645175
27,4.6,1.4899109729393811
29,4.6,20.182634488293992
33,4.3,6.0376057117840665
38,4.1,4.537860442229112
26,4.7,9.326616348119142
34,5.0,12.256597748689702
38,4.9,9.326577421221462
35,4.9,19.761066328271667
29,4.9,6.147194518583758
31,4.8,1.5580833985943423
39,4.5,19.760091519674855
22,5.0,1.5525629397905474
24,4.8,3.064485780675921
29,4.7,9.074647672837386
23,4.9,4.657127681974944
25,4.7,16.476293389692692
39,4.0,16.820660300217366
25,4.4,12.20971786959665
21,5.0,7.771834302405156
29,4.6,12.463962426994184
31,3.5,17.098804215243057
27,4.8,7.562501497648628
24,5.0,4.537513326842027
30,4.8,2.979527470384512
28,4.4,16.722534467336015
28,5.0,1.552358479578188
31,4.7,13.611171805239522
26,4.4,17.139219742258962
31,4.5,9.193520993944482
35,5.0,13.405500819757052
32,4.9,1.5126917819907382
20,5.0,9.435201537430713
24,4.8,1.536833442519257
24,4.9,13.98945029695854
38,4.7,11.917100051488177
23,5.0,19.658727827948344
28,4.6,9.193021332844006
21,4.1,11.00773476374462
24,4.6,13.972053024558202
35,4.4,13.972053024558202
22,4.6,9.056109430301545
20,4.7,8.938588654178862
39,4.9,11.917680464391392
39,4.1,9.087980108212871
38,4.6,13.973760919163851
36,4.7,12.41790772974657
34,4.7,2.979496955631163
39,4.6,6.128874096846778
31,5.0,8.938632299918709
25,4.4,13.681631975373133
39,4.6,17.073624954198024
31,4.2,1.5100935919220129
26,4.8,6.290134677634678
23,4.7,13.406506203191483
25,4.4,4.717601092054723
25,4.8,13.481226399922276
22,4.8,16.852118690780152
39,4.9,3.073599739868721
33,4.7,1.5725337292863206
33,4.8,7.573462889023593
38,4.6,19.914316766458793
29,4.6,6.080918142449212
31,4.1,11.916705005077912
30,4.9,16.600361127913082
37,4.6,6.232380002107321
30,4.6,8.938176353487508
37,4.9,20.44292976252901
35,4.8,3.0882379795296475
22,4.8,7.772429015118305
27,4.6,16.902901527491522
38,4.9,9.435201537430713
26,4.7,1.5725337292863206
31,4.5,13.83001622650836
36,4.6,7.600994631258499
22,4.6,19.76188003558642
29,4.6,17183.119929871864
29,4.6,7.7194502342918225
28,4.3,1.543962384289924
28,5.0,12.099374423361004
20,4.7,1.5322347904951212
38,4.8,14.15280068944862
21,4.4,4.56092627806632
26,4.6,7.790424984867233
22,4.7,7.761284984440791
36,5.0,16.60006026589117
23,4.7,7.448298968601405
30,4.5,12.07361637138158
34,5.0,12.2347500489311
34,5.0,6.080888252609413
33,4.8,6.058874461145101
33,4.8,6.218076509101378
37,5.0,6.232179267965744
20,5.0,4.610365144356333
27,4.6,9.05460222816931
37,4.6,16.902909983696322
34,4.4,9.074848936307944
26,4.3,14.021819246588471
25,4.1,3.1210525597446046
33,4.9,11.983910535138248
32,4.5,20.206344895189716
33,4.9,7.862668167410368
35,3.5,12.116559162817444
31,4.8,7.648557947934951
38,4.7,16.660097204546695
37,3.5,10.70562290349702
29,4.0,13.405971717381837
24,4.7,4425.807394160312
38,4.9,11.00773476374462
38,4.9,3.025345653221649
20,4.7,20.886038531979604
31,4.7,16.64561635782317
34,5.0,20.85246332426502
37,4.7,8.789760927394672
35,4.7,3.1161284905751767
39,4.1,6.050103074349287
29,4.6,12.23672361659882
31,4.5,1.4687537191567217
20,4.6,14.044147682129882
37,4.6,7.448379823536266
22,4.2,4.596543327363633
30,4.8,1.5526496306640611
26,4.6,12.41964980772783
30,4.9,19.97436311932328
38,4.6,19.68824693188188
28,4.7,16.821912713961073
35,4.7,16.383856071848488
27,4.6,10.70562290349702
24,4.9,13.970556078644558
25,4.8,4.528158738548553
32,4.6,13.970652398309912
36,4.6,12.256687342592544
